condition,condition_type,hormone_profile_name,semantic_category,semantic_strength,prompt,prompt_category,generated_text,generation_idx,length,distinct_1,distinct_2,distinct_3,repetition_rate,sentiment_polarity,sentiment_subjectivity,semantic_activation_empathy,semantic_activation_creativity,semantic_activation_caution,semantic_activation_factual,semantic_activation_enthusiasm,dominant_semantic_category,dominant_semantic_score,semantic_coherence
lexical_empathy,lexical_only,empathic,,0.0,What makes a person truly happy?,open_ended,"What makes a person truly happy?

Let me go a bit longer, let's focus on life-affirming activities. If a person is happy in your lifetime, is it really that difficult to create happiness? In order for people not to feel stressed or depressed, is it really even important to find meaningful change in the physical",43,55,0.8,0.9444444444444444,0.9811320754716981,0.018867924528301883,0.34444444444444444,0.5825396825396827,0.17927825450897217,0.1812562495470047,0.06351862102746964,0.14726375043392181,0.2464091032743454,enthusiasm,0.2464091032743454,
lexical_empathy,lexical_only,empathic,,0.0,Invent a new holiday and explain how people celebrate it.,creative_writing,Invent a new holiday and explain how people celebrate it.,44,10,1.0,1.0,1.0,0.0,0.13636363636363635,0.45454545454545453,0.0997660830616951,0.3714643120765686,0.09673772007226944,0.1374250203371048,0.2513633370399475,creativity,0.3714643120765686,
lexical_empathy,lexical_only,empathic,,0.0,Invent a new holiday and explain how people celebrate it.,creative_writing,"Invent a new holiday and explain how people celebrate it.

What is Christmas like on TV these days? Read More

Why were you created

You had a girlfriend when it started out.

What is it like in your job? Read More

The difference between what I would think or do and what the world knows today?",45,56,0.7857142857142857,0.9636363636363636,1.0,0.0,0.37878787878787873,0.48484848484848486,0.1306089162826538,0.26607733964920044,0.012588907033205032,-0.0010567940771579742,0.16042275726795197,creativity,0.26607733964920044,
lexical_empathy,lexical_only,empathic,,0.0,My friend is going through a difficult breakup. How can I help?,empathic_support,"My friend is going through a difficult breakup. How can I help? I'm not sure. We live together. I love each other and we talk constantly. He loves to listen to him. I'm going to take this to him and I'm not gonna let it fall by the wayside.""

We're told the couple had a year-long dating relationship",46,58,0.7931034482758621,0.9824561403508771,1.0,0.0,-0.03977272727272727,0.6162037037037037,0.11768487095832825,-0.09529957920312881,0.009391856379806995,-0.11624360829591751,-0.041354067623615265,empathy,0.11768487095832825,
lexical_empathy,lexical_only,empathic,,0.0,"If it takes 5 machines 5 minutes to make 5 widgets, how long would it take 100 machines to make 100 widgets?",reasoning,"If it takes 5 machines 5 minutes to make 5 widgets, how long would it take 100 machines to make 100 widgets?

That doesn't sound fair. Not when the original code is just a bunch of numbers, it must mean that all you need to do is write 1/10th the function you want, and all the output will be at a constant of 100. However, if all you are going to",47,71,0.704225352112676,0.9714285714285714,1.0,0.0,0.18541666666666667,0.5784722222222223,0.009541070088744164,0.12811385095119476,-0.049707718193531036,-0.01628105714917183,0.0334356315433979,creativity,0.12811385095119476,
lexical_empathy,lexical_only,empathic,,0.0,Create a dialogue between the sun and the moon.,creative_writing,"Create a dialogue between the sun and the moon.

It sounds funny but as far as me wanting to play through it it just doesn't sound interesting, not at all. I love that I get an epilogue every time (I also never feel like I have to read another part of this to get into it). If I wasn't",48,59,0.8305084745762712,1.0,1.0,0.0,0.35,0.7,0.155007004737854,0.30853697657585144,0.11978965997695923,-0.015949686989188194,0.19956429302692413,creativity,0.30853697657585144,
lexical_empathy,lexical_only,empathic,,0.0,Three light switches control three light bulbs in another room. How can you determine which switch controls which bulb?,reasoning,"Three light switches control three light bulbs in another room. How can you determine which switch controls which bulb? The number of lamp switches are described in detail below .

2.4. Lighting Types

Lighting types used are:

PuFuH (permissive) or PuH (passive) bulbs

Cadmium lamps

Coated mirrors - """,49,49,0.8367346938775511,0.9583333333333334,1.0,0.0,0.4,0.7,0.0076656825840473175,-0.02154756709933281,-0.08733704686164856,0.02944760024547577,-0.03950865939259529,factual,0.02944760024547577,
lexical_empathy,lexical_only,empathic,,0.0,My friend is going through a difficult breakup. How can I help?,empathic_support,"My friend is going through a difficult breakup. How can I help? If you can talk to someone about her family and you can understand what they are trying to break up about, you're on the right track. What would it cost you to help him or her if this really started to happen?

I would suggest having counseling. This could be something like,",50,64,0.796875,0.9841269841269841,1.0,0.0,-0.004761904761904763,0.5785714285714285,0.14812856912612915,-0.09094308316707611,-0.02460809051990509,-0.12617380917072296,-0.1336328536272049,empathy,0.14812856912612915,
lexical_empathy,lexical_only,empathic,,0.0,A bat and ball cost $1.10 total. The bat costs $1 more than the ball. How much does the ball cost?,reasoning,"A bat and ball cost $1.10 total. The bat costs $1 more than the ball. How much does the ball cost? As you can see, if you only play baseball or just go to college, the $25 $25 game has less than 0.3% chance of going well. A $25 $25 game with nothing at stake to try and spend $50-75 is certainly less than half the cost.",51,67,0.746268656716418,0.9545454545454546,0.9846153846153847,0.01538461538461533,-0.06666666666666667,0.3944444444444445,-0.0005071675404906273,0.06529370695352554,0.11258809268474579,-0.020169798284769058,-0.048493947833776474,caution,0.11258809268474579,
lexical_empathy,lexical_only,empathic,,0.0,Three light switches control three light bulbs in another room. How can you determine which switch controls which bulb?,reasoning,"Three light switches control three light bulbs in another room. How can you determine which switch controls which bulb? For example, a bulb controls each light bulb's energy consumption. It's usually the bulb where the LED light goes through. But it may also be the bulb where an electrical signal gets emitted. So using the same set of LEDs as above (using the same wiring as above in some circuits) you",52,71,0.7464788732394366,0.9285714285714286,0.9855072463768116,0.01449275362318836,0.15000000000000002,0.3888888888888889,-0.0310756117105484,0.04754720255732536,-0.07457350194454193,0.022659480571746826,-0.009059974923729897,creativity,0.04754720255732536,
lexical_empathy,lexical_only,empathic,,0.0,What are the main differences between classical and quantum physics?,factual_qa,"What are the main differences between classical and quantum physics? How does one measure time, and can one make predictions, without a reference to time or quantum physics? To understand quantum systems is to learn how to manipulate them, how and why quantum mechanics works. The main theoretical challenge with physics is that it is extremely complex: quantum mechanics is not straightforward enough.",53,63,0.6984126984126984,0.9516129032258065,1.0,0.0,-0.022023809523809525,0.29166666666666663,-0.011997688561677933,0.0825258120894432,0.005613595247268677,0.025218376889824867,0.015887077897787094,creativity,0.0825258120894432,
lexical_empathy,lexical_only,empathic,,0.0,Three light switches control three light bulbs in another room. How can you determine which switch controls which bulb?,reasoning,Three light switches control three light bulbs in another room. How can you determine which switch controls which bulb? If so what is this about?,54,25,0.88,0.9583333333333334,1.0,0.0,0.4,0.7,0.0046574752777814865,0.047765880823135376,-0.028307057917118073,0.019370879977941513,0.005574546754360199,creativity,0.047765880823135376,
lexical_empathy,lexical_only,empathic,,0.0,Create a dialogue between the sun and the moon.,creative_writing,"Create a dialogue between the sun and the moon. To this we must respond, 'We've come to the final part, and with some degree of help from the moon,' and also 'If he needs to go, do that because we need help,' to help them to have their journey, because if they can take the time to give one,",55,59,0.7627118644067796,1.0,1.0,0.0,0.0,1.0,0.2254769504070282,0.20826512575149536,0.20090386271476746,0.11077501624822617,0.1334499567747116,empathy,0.2254769504070282,
lexical_empathy,lexical_only,empathic,,0.0,"If you could have dinner with anyone from history, who would it be?",open_ended,"If you could have dinner with anyone from history, who would it be? Maybe the young lady who had a few glasses of tea with you and she told you she was going to look after your dad on Tuesday."" (Vaughan, 1996)

Even after he gets back after six weeks and she has taken a nap by now, the ""uncle"" has",56,61,0.8032786885245902,0.9833333333333333,1.0,0.0,-0.03333333333333333,0.16666666666666666,0.1105385348200798,0.13124078512191772,0.05457954853773117,-0.07604089379310608,0.07932117581367493,creativity,0.13124078512191772,
lexical_empathy,lexical_only,empathic,,0.0,Invent a new holiday and explain how people celebrate it.,creative_writing,Invent a new holiday and explain how people celebrate it. Read More ...,57,13,1.0,1.0,1.0,0.0,0.3181818181818182,0.4772727272727273,0.13293004035949707,0.32486602663993835,0.06140237674117088,0.08517715334892273,0.20431892573833466,creativity,0.32486602663993835,
lexical_empathy,lexical_only,empathic,,0.0,I'm worried about my exam tomorrow and can't stop thinking about it.,empathic_support,"I'm worried about my exam tomorrow and can't stop thinking about it. Because this is a test in a way it didn't deserve."" —Jasper ""Sophisticated"" Vann, ""Moody!""

I don't think we're ever going to do that again, but it's a step to go. Hopefully, in the time between",58,48,0.8958333333333334,1.0,1.0,0.0,0.625,1.0,0.1951020061969757,0.099024198949337,0.3968193829059601,0.17272132635116577,0.19188272953033447,caution,0.3968193829059601,
lexical_empathy,lexical_only,empathic,,0.0,A bat and ball cost $1.10 total. The bat costs $1 more than the ball. How much does the ball cost?,reasoning,"A bat and ball cost $1.10 total. The bat costs $1 more than the ball. How much does the ball cost? For these prices, I'm using two pieces. Two for all four bat numbers and one for the total cost. You'll need to change between pieces but if you're able to find something for sale.

The price of the new baseball bat in question has a price tag of $10.",59,70,0.7428571428571429,1.0,1.0,0.0,0.22272727272727275,0.5465909090909091,-0.013816706836223602,0.04029906541109085,-0.0179501511156559,-0.08036340773105621,-0.07949153333902359,creativity,0.04029906541109085,
lexical_empathy,lexical_only,empathic,,0.0,Imagine a world where colors have disappeared. What happens next?,creative_writing,"Imagine a world where colors have disappeared. What happens next? A world in which colors seem very simple and they fade slowly, where colors are so far hidden from real life in places like this that real world folks can't even tell whether they are coming to light, because the lights don't exist at all. Even if they do, they could be hidden and",60,64,0.765625,0.9682539682539683,1.0,0.0,0.029629629629629634,0.4256613756613757,0.07408634573221207,0.37571796774864197,0.10837361216545105,0.07054461538791656,0.14193949103355408,creativity,0.37571796774864197,
lexical_empathy,lexical_only,empathic,,0.0,I'm dealing with a lot of stress and need some advice.,empathic_support,I'm dealing with a lot of stress and need some advice. Is this what will help me out? I hope it works out well so I know this is for the best and will start over and do some research myself to figure out what works best for me. Thanks again to everyone who helped with it.I wish to thank everyone who did the extra work and,61,67,0.7164179104477612,0.9848484848484849,1.0,0.0,0.55,0.225,0.17381198704242706,-0.03300612047314644,0.0567396879196167,0.011941621080040932,0.04751776158809662,empathy,0.17381198704242706,
lexical_empathy,lexical_only,empathic,,0.0,Tell a story from the perspective of a tree in a busy city.,creative_writing,"Tell a story from the perspective of a tree in a busy city. And if your favorite thing happens that I've picked up during a traffic stop, is the whole process take up 10-15 seconds so I'd be fine. The car stops for no reason. I can make a small stop-watch as well.""

At about 4 p.m., one",62,58,0.8793103448275862,1.0,1.0,0.0,0.19333333333333336,0.52,0.06139657646417618,0.14320437610149384,0.13678446412086487,0.03298329561948776,0.14847679436206818,enthusiasm,0.14847679436206818,
lexical_empathy,lexical_only,empathic,,0.0,Explain the process of how vaccines work in the human body.,factual_qa,Explain the process of how vaccines work in the human body. They can even change the way of infection (up through a cascade of different causes) by changing something as simple as a dose.,63,34,0.8235294117647058,1.0,1.0,0.0,0.0,0.3523809523809524,0.020007407292723656,0.08168814331293106,0.048094481229782104,0.13527530431747437,-0.02620760351419449,factual,0.13527530431747437,
lexical_empathy,lexical_only,empathic,,0.0,Describe your perfect day.,open_ended,"Describe your perfect day.

What are your favorite things about getting into work? Do they make your day unique or will it become something else entirely? Sound off in the comment section below!

Photo: Gizm

Thanks for the tip. Thanks again for this great infographic. Be sure to sign-",64,49,0.8979591836734694,1.0,1.0,0.0,0.509375,0.6798611111111112,0.04086500033736229,0.3108164966106415,0.047692783176898956,0.10880060493946075,0.3335532546043396,enthusiasm,0.3335532546043396,
lexical_empathy,lexical_only,empathic,,0.0,What makes a person truly happy?,open_ended,"What makes a person truly happy? Not all happiness is the same. If you're good at this, then it may be why someone you love is happy. In fact, if your happiness is your success, it can simply be because you work hard. In some people, not only do you want them to be successful, you want",65,57,0.7543859649122807,0.9642857142857143,1.0,0.0,0.4131944444444444,0.5478174603174604,0.154237300157547,0.09142918884754181,-0.11389248818159103,0.0759042277932167,0.22117257118225098,enthusiasm,0.22117257118225098,
lexical_empathy,lexical_only,empathic,,0.0,Describe your perfect day.,open_ended,"Describe your perfect day. What was it like getting to spend your day?

I had the pleasure of driving around in an awesome white Toyota Camry parked just north of my home in Arlington, Virginia. What is the highlight here in Virginia? Sitting in a car with one of our great friends. Driving a car with",66,56,0.7857142857142857,0.9636363636363636,0.9814814814814815,0.01851851851851849,0.7,0.6875,0.1311526894569397,0.22093148529529572,-0.0016354173421859741,0.02144964411854744,0.3551219701766968,enthusiasm,0.3551219701766968,
lexical_empathy,lexical_only,empathic,,0.0,I'm worried about my exam tomorrow and can't stop thinking about it.,empathic_support,"I'm worried about my exam tomorrow and can't stop thinking about it. I'm worried about the next test on tomorrow and will miss it even more because my exam is about to start."" (Liz) As expected, I'll be studying hard in school and my grades will probably decline further as usual so I'll take a class. That means I can still meet this",67,63,0.7777777777777778,0.9354838709677419,0.9836065573770492,0.016393442622950838,-0.02361111111111111,0.36527777777777776,0.14945200085639954,0.03759098798036575,0.30367302894592285,-0.019638193771243095,0.05819262936711311,caution,0.30367302894592285,
lexical_empathy,lexical_only,empathic,,0.0,Create a dialogue between the sun and the moon.,creative_writing,"Create a dialogue between the sun and the moon.


Click here for more details.

Taken from

Moon and star alignment


Click here for the video tutorial",68,26,0.7692307692307693,0.92,0.9583333333333334,0.04166666666666663,0.5,0.5,0.09291142225265503,0.11350437998771667,0.014309024438261986,0.1151786670088768,0.10935463756322861,factual,0.1151786670088768,
lexical_empathy,lexical_only,empathic,,0.0,I'm struggling with loneliness after moving to a new city.,empathic_support,"I'm struggling with loneliness after moving to a new city. It's like taking three long years and living in a trailer with your roommates and making the same friends over and over again.

So what are you going to say in the week of the release of an upcoming movie on Netflix? If you know anything from Netflix, which one should I like",69,63,0.8095238095238095,1.0,1.0,0.0,0.028787878787878782,0.3265151515151515,0.16160312294960022,0.10864047706127167,0.03383532539010048,-0.07564789801836014,0.06820514798164368,empathy,0.16160312294960022,
lexical_empathy,lexical_only,empathic,,0.0,You have two ropes that each take 60 minutes to burn. How can you measure 45 minutes?,reasoning,"You have two ropes that each take 60 minutes to burn. How can you measure 45 minutes? Now that we're out the ropes, you only had ten minutes until you've just done 35 minutes of burning... you can do that before and after the exercise in this way."" - John Wooden

The above quote clearly shows that one is more accurate than the others. One uses the time,",70,68,0.7941176470588235,1.0,1.0,0.0,0.14285714285714285,0.3738095238095238,0.11951978504657745,0.018433965742588043,0.0748615711927414,0.13294561207294464,-0.017015129327774048,factual,0.13294561207294464,
lexical_empathy,lexical_only,empathic,,0.0,I'm worried about my exam tomorrow and can't stop thinking about it.,empathic_support,"I'm worried about my exam tomorrow and can't stop thinking about it. The first time that I went up I just wasn't sure what I wanted to do."" This was more of a dream than reality.""

""I wish I could go straight into school."" Gio laughed before continuing, ""We might need to check our things out tomorrow, then we can watch",71,61,0.9180327868852459,1.0,1.0,0.0,0.43,0.4644444444444445,0.1983865648508072,0.20205941796302795,0.29364195466041565,0.014577122405171394,0.16928808391094208,caution,0.29364195466041565,
lexical_empathy,lexical_only,empathic,,0.0,What would you do if you could time travel?,open_ended,"What would you do if you could time travel? If it was an experiment for some reason, what would you do it at the expense of life? But, I want to look at those questions, too. And, I wish that it wasn't the experiments because people never forget, for example, their very first day. I wish the experiment had",72,59,0.7288135593220338,0.9310344827586207,0.9649122807017544,0.03508771929824561,0.325,0.43333333333333335,0.010987279005348682,0.2849988341331482,0.16825717687606812,0.007445098832249641,0.043951794505119324,creativity,0.2849988341331482,
lexical_empathy,lexical_only,empathic,,0.0,Describe your perfect day.,open_ended,"Describe your perfect day. Where is your best time of the day? Your favorite part of your day.

If you take a few simple tasks and stick them at least once, you'll never get the perfect day.

If you can consistently do a good job, but don't always have the time to do",73,53,0.7358490566037735,0.9423076923076923,0.9803921568627451,0.019607843137254943,0.4625,0.594642857142857,0.12321294844150543,0.2213873565196991,-0.01521246787160635,0.0929565280675888,0.24716173112392426,enthusiasm,0.24716173112392426,
lexical_empathy,lexical_only,empathic,,0.0,You have two ropes that each take 60 minutes to burn. How can you measure 45 minutes?,reasoning,"You have two ropes that each take 60 minutes to burn. How can you measure 45 minutes? That's 45 seconds when the first part goes from high to low.

It's important to know that the two ropes used in these tests are the same to keep track of how long the person stays put.

First up is ""circling"" the left rope. On the left",74,64,0.75,0.9682539682539683,1.0,0.0,0.11222222222222222,0.33685185185185185,0.04495302960276604,-0.034535638988018036,0.0034566856920719147,0.09776673465967178,-0.021421201527118683,factual,0.09776673465967178,
lexical_empathy,lexical_only,empathic,,0.0,How would you describe the concept of friendship to an alien?,open_ended,"How would you describe the concept of friendship to an alien? This has implications as to how we might help one another in our own country that, at its core, doesn't really care where you live,"" said Dr. John Greenblatt, chief scientific officer and founder of Blue Earth Foundation in Chicago.

""The concept that one can get anything done",75,59,0.8813559322033898,1.0,1.0,0.0,0.13727272727272727,0.51,0.20925523340702057,0.20383630692958832,0.1829560101032257,0.05954815074801445,0.1531551331281662,empathy,0.20925523340702057,
lexical_empathy,lexical_only,empathic,,0.0,What's the most important lesson life has taught you?,open_ended,"What's the most important lesson life has taught you? Well, don't make any new mistakes. We're going to fix your problem.",76,21,1.0,1.0,1.0,0.0,0.34545454545454546,0.6515151515151515,0.2358427792787552,0.000554276630282402,0.18204191327095032,0.07312491536140442,-0.05159732699394226,empathy,0.2358427792787552,
lexical_empathy,lexical_only,empathic,,0.0,"What comes next in this sequence: 2, 4, 8, 16, ...?",reasoning,"What comes next in this sequence: 2, 4, 8, 16, ...? This was the first episode when everyone knew something, but it was also the season-one finale that really became a hit, because when you look at its history, you see some real love and love for each other. Even with this much time traveling, this is the moment we can see who gets",77,64,0.84375,1.0,1.0,0.0,0.25357142857142856,0.3726190476190476,0.0927237793803215,0.12753596901893616,0.05749128758907318,0.022209271788597107,0.18049439787864685,enthusiasm,0.18049439787864685,
lexical_empathy,lexical_only,empathic,,0.0,Write about a day in the life of a cloud.,creative_writing,"Write about a day in the life of a cloud. We can see that for any given time, one will spend most of his life in the cloud. He may not ever see anything; for they are always there, at our command, to find him, to take him with them; and they are always there to find us. The cloud is to",78,62,0.7419354838709677,0.9344262295081968,0.9833333333333333,0.01666666666666672,0.5,0.5,0.22740522027015686,0.30289724469184875,0.10603482276201248,0.12716320157051086,0.22581972181797028,creativity,0.30289724469184875,
lexical_empathy,lexical_only,empathic,,0.0,Imagine a world where colors have disappeared. What happens next?,creative_writing,"Imagine a world where colors have disappeared. What happens next? We are talking about what happens if you leave a green color. That's a terrible, terrible thing to do, because some green will still come in reds and yellows. It's like trying to create something from the environment that you were told you would become. So the things we created are",79,61,0.819672131147541,0.9833333333333333,1.0,0.0,-0.4800000000000001,0.5199999999999999,0.024569228291511536,0.4080301523208618,0.18461796641349792,0.10200861841440201,0.14623722434043884,creativity,0.4080301523208618,
lexical_empathy,lexical_only,empathic,,0.0,Create a poem about the relationship between time and memory.,creative_writing,"Create a poem about the relationship between time and memory.

A poem that does NOT deal specifically with memory.

An anecdote. One who tries to ""remember your past,"" only to find that something changed when they weren't as important (if you remember when you were younger) .

. Another who is only trying to understand your life",80,57,0.7894736842105263,0.9821428571428571,1.0,0.0,0.00833333333333334,0.6083333333333333,0.09300456941127777,0.22854815423488617,0.034173380583524704,-0.010220739990472794,0.04258999601006508,creativity,0.22854815423488617,
lexical_empathy,lexical_only,empathic,,0.0,Three light switches control three light bulbs in another room. How can you determine which switch controls which bulb?,reasoning,"Three light switches control three light bulbs in another room. How can you determine which switch controls which bulb? The switch on some of the switches that are used to control lights, in your classroom, in the library or the car. In certain cases, many things actually affect which switches the lights control. In that area of the world, many lights are affected by one light bulb (for example a blue laser",81,72,0.6805555555555556,0.971830985915493,1.0,0.0,0.30178571428571427,0.48392857142857143,-0.042409446090459824,0.04380251094698906,-0.011999493464827538,0.04260613024234772,-0.05668877437710762,creativity,0.04380251094698906,
lexical_empathy,lexical_only,empathic,,0.0,"If all birds can fly, and penguins are birds, why can't penguins fly?",reasoning,"If all birds can fly, and penguins are birds, why can't penguins fly? This question is a perennial thorn in debate as to whether some people are right on the way to that result. When did all birds get to an individual point? When was there an individual's true love lost? When penguins did, what made them so important to their family? And how have birds",82,66,0.803030303030303,0.9846153846153847,1.0,0.0,0.3919642857142857,0.6732142857142857,0.07155859470367432,0.13060055673122406,0.046193934977054596,0.06611047685146332,0.07916173338890076,creativity,0.13060055673122406,
lexical_empathy,lexical_only,empathic,,0.0,"If it takes 5 machines 5 minutes to make 5 widgets, how long would it take 100 machines to make 100 widgets?",reasoning,"If it takes 5 machines 5 minutes to make 5 widgets, how long would it take 100 machines to make 100 widgets? Then it would take 1 second to make 500 widgets? And what about 2 second to make 800 widgets, if they work 1 second longer than 1 second?""

It is a fair question. In fact, that is all the answers we can imagine. The answer comes about when you look at how",83,74,0.6486486486486487,0.9315068493150684,0.9861111111111112,0.01388888888888884,0.10833333333333332,0.21666666666666667,-0.02531837299466133,0.1692335456609726,-0.022155502811074257,0.04210953414440155,0.036224499344825745,creativity,0.1692335456609726,
lexical_empathy,lexical_only,empathic,,0.0,How would you describe the concept of friendship to an alien?,open_ended,"How would you describe the concept of friendship to an alien?

A. It's very natural. And it's a deep connection. I'm always a very big fan of when people meet someone online. People come over after awhile, they meet, and we're together for an entire year and we've just really bonded over something.",84,53,0.8301886792452831,1.0,1.0,0.0,0.013333333333333336,0.4375,0.17766623198986053,0.12243080884218216,0.08270587772130966,0.0463302917778492,0.17291054129600525,empathy,0.17766623198986053,
lexical_empathy,lexical_only,empathic,,0.0,I'm struggling with loneliness after moving to a new city.,empathic_support,"I'm struggling with loneliness after moving to a new city. They'll put off going to the beach in a year, or two, because I'm a small business owner and they're looking for a family who can support me. I love my family here!""

The young man told BuzzFeed he and other women who were being photographed have been treated with contempt",85,61,0.8360655737704918,1.0,1.0,0.0,0.09727272727272726,0.4459090909090909,0.2920200228691101,0.0852525383234024,0.11146524548530579,-0.03260901942849159,0.07336560636758804,empathy,0.2920200228691101,
lexical_empathy,lexical_only,empathic,,0.0,What does success mean to you?,open_ended,"What does success mean to you? Does it mean the next good thing is better than how you got there? Does it mean you know this was your mistake, will you admit you were wrong, etc.? It means the next time you do something you really care about and are trying to tell the people out there that this can be a",86,62,0.7419354838709677,0.9508196721311475,0.9833333333333333,0.01666666666666672,0.026250000000000002,0.42625,0.10661421716213226,0.0844615176320076,0.05017208307981491,0.15100158751010895,0.15866702795028687,enthusiasm,0.15866702795028687,
lexical_empathy,lexical_only,empathic,,0.0,A bat and ball cost $1.10 total. The bat costs $1 more than the ball. How much does the ball cost?,reasoning,"A bat and ball cost $1.10 total. The bat costs $1 more than the ball. How much does the ball cost? Well the amount is about the same at 1.10 because our cost of energy is $1 and our value of energy is 0.75 if we were to measure the values of 1.3 and 1.66 or 1.85.

The ball costs $1 to produce 1,665",87,64,0.65625,0.9365079365079365,0.9838709677419355,0.016129032258064502,0.175,0.39375,-0.029822472482919693,0.04074915125966072,0.013980685733258724,0.040303751826286316,-0.04736466333270073,creativity,0.04074915125966072,
lexical_empathy,lexical_only,empathic,,0.0,A farmer has 17 sheep and all but 9 die. How many are left?,reasoning,"A farmer has 17 sheep and all but 9 die. How many are left? We need them for agriculture. They will help. No more farms.

The poor and destitute are starving, and most are living with a complete lack of income, or with debts even worse than any real threat posed by our government. The only way we could possibly find hope and opportunity to",88,65,0.8615384615384616,1.0,1.0,0.0,0.024999999999999994,0.54,0.15061898529529572,0.1746143400669098,0.20704329013824463,0.055690642446279526,0.04703507944941521,caution,0.20704329013824463,
lexical_empathy,lexical_only,empathic,,0.0,I'm struggling with loneliness after moving to a new city.,empathic_support,"I'm struggling with loneliness after moving to a new city.

""But I didn't know how I was going to do it, and when I opened up myself and met an acquaintance, my wife of 11 years, we were so supportive, we knew he was on the same path as us. We all just wanted to support one another and not take",89,61,0.8524590163934426,1.0,1.0,0.0,0.21212121212121213,0.5265151515151515,0.31433385610580444,0.009079258888959885,-0.012416467070579529,-0.0970342606306076,-0.027790162712335587,empathy,0.31433385610580444,
lexical_empathy,lexical_only,empathic,,0.0,I feel sad and don't know why. Everything just feels heavy.,empathic_support,"I feel sad and don't know why. Everything just feels heavy. And after I said that to myself, I didn't want it to happen any other way. When I met her, she gave birth to a child. When I met her, she made me feel safe.""

On seeing her mother face the light:

""When I was 10,",90,57,0.7719298245614035,0.9285714285714286,0.9454545454545454,0.054545454545454564,0.015000000000000013,0.615,0.3538728356361389,0.025554131716489792,-0.014935369603335857,-0.08854620158672333,0.02848811075091362,empathy,0.3538728356361389,
lexical_empathy,lexical_only,empathic,,0.0,"If you could have dinner with anyone from history, who would it be?",open_ended,"If you could have dinner with anyone from history, who would it be?

SOUTH CAROLINA I do, but my life starts off at the age of 8. In a way, I love what we do, who we are — we are a team, a family. We love playing in these new stadiums, because we love playing hard in the NBA",91,60,0.7333333333333333,0.9491525423728814,0.9827586206896551,0.017241379310344862,0.2689393939393939,0.5592424242424242,0.12415136396884918,0.159197136759758,0.03538375720381737,-0.07278557121753693,0.15072886645793915,creativity,0.159197136759758,
lexical_empathy,lexical_only,empathic,,0.0,Tell a story from the perspective of a tree in a busy city.,creative_writing,"Tell a story from the perspective of a tree in a busy city.


We're talking about a tree, this giant, in this high ground on your property.


Are you sure it's a healthy choice?


Yeah, but we'll have more information on it at a later date.


I heard you're a vegetarian and eat mostly grass",92,55,0.8363636363636363,1.0,1.0,0.0,0.2825,0.5286111111111111,0.0804910659790039,0.13064882159233093,0.18503855168819427,0.10041848570108414,0.14105483889579773,caution,0.18503855168819427,
lexical_empathy,lexical_only,empathic,,0.0,Imagine a world where colors have disappeared. What happens next?,creative_writing,Imagine a world where colors have disappeared. What happens next?,93,10,1.0,1.0,1.0,0.0,0.0,0.0,0.050623487681150436,0.38182562589645386,0.1734262853860855,0.04366784542798996,0.1411179006099701,creativity,0.38182562589645386,
lexical_empathy,lexical_only,empathic,,0.0,What makes a person truly happy?,open_ended,"What makes a person truly happy? What is his/her emotional state? How will those changes affect other people? For those who seek happiness and enjoy life, the answer is yes! We use the principles to get us there.

Don't make assumptions about the outcome. Our research shows people who respond well to social situations get",94,55,0.8545454545454545,1.0,1.0,0.0,0.3180555555555556,0.46527777777777785,0.1604449301958084,0.1415274292230606,0.06722703576087952,0.20805177092552185,0.19630175828933716,factual,0.20805177092552185,
lexical_empathy,lexical_only,empathic,,0.0,Describe your perfect day.,open_ended,"Describe your perfect day.

-

When you write in your blog, take on a unique theme. Sometimes, if you do a good job highlighting some of the great aspects, there's always another good moment to draw from and a lot more good ways of doing it and adding value.

But we are",95,52,0.8461538461538461,1.0,1.0,0.0,0.6821428571428572,0.7214285714285715,0.1355871707201004,0.38297799229621887,0.07895758748054504,0.11310262233018875,0.389885276556015,enthusiasm,0.389885276556015,
lexical_empathy,lexical_only,empathic,,0.0,Explain what photosynthesis is and why it's important.,factual_qa,"Explain what photosynthesis is and why it's important. This page was archived

See also",96,14,1.0,1.0,1.0,0.0,0.4,1.0,0.014926537871360779,0.13116909563541412,0.08577629923820496,0.18969857692718506,0.1675547957420349,factual,0.18969857692718506,
lexical_empathy,lexical_only,empathic,,0.0,I feel sad and don't know why. Everything just feels heavy.,empathic_support,"I feel sad and don't know why. Everything just feels heavy. So far, it's been kind of comforting to hear some love, I am so glad to listen too."" He went on: ""I never thought I would. I never heard myself say something so important. I can't imagine what some of those beautiful voices, who live right here, tell me",97,60,0.8333333333333334,1.0,1.0,0.0,0.26720779220779217,0.8035714285714286,0.37034863233566284,0.06689483672380447,0.0030043460428714752,-0.0654527097940445,0.2446669340133667,empathy,0.37034863233566284,
lexical_empathy,lexical_only,empathic,,0.0,"If all birds can fly, and penguins are birds, why can't penguins fly?",reasoning,"If all birds can fly, and penguins are birds, why can't penguins fly? One hypothesis goes that it would be simpler to have one bird that lives on a large colony of penguins, rather than one that lives on the coast. Other questions involve who, what, where and how. There is still a very high rate of conservation on land. It is no coincidence that all",98,66,0.7727272727272727,0.9692307692307692,0.984375,0.015625,0.3794571428571428,0.6611142857142858,0.004453659988939762,0.10999179631471634,0.06134059652686119,0.0006066914647817612,0.02315736562013626,creativity,0.10999179631471634,
