prompt,category,profile_name,is_dynamic,learning_rate,repetition,generated_text,init_dopamine,init_cortisol,init_oxytocin,init_adrenaline,init_serotonin,final_dopamine,final_cortisol,final_oxytocin,final_adrenaline,final_serotonin,delta_dopamine,delta_cortisol,delta_oxytocin,delta_adrenaline,delta_serotonin,total_hormone_change,length,distinct_1,distinct_2,distinct_3,repetition_rate,sentiment_polarity,sentiment_subjectivity,perplexity
I feel overwhelmed by all my responsibilities.,empathic_support,creative_dynamic,True,0.12,1,"I feel overwhelmed by all my responsibilities. Keeping the idols together were duties one couldn't curb if there was no project.""

KOSAMY CUMLLENWETHER: We always know people like HolveMCVy, Suns teammates Julius Cristalo Camorez and Met",0.9,0.3,0.5,0.6,0.5,0.8639999999999995,0.312,0.5,0.5519999999999997,0.5480000000000003,-0.036000000000000476,0.01200000000000001,0.0,-0.048000000000000265,0.048000000000000265,0.14400000000000102,36,1.0,1.0,1.0,0.0,0.0,0.0,352.1872253417969
I feel overwhelmed by all my responsibilities.,empathic_support,creative_dynamic,True,0.12,2,"I feel overwhelmed by all my responsibilities. Sometimes eventually we hide from wives ; sometimes sentence breaks with bursts of conversation or God we do not elaborate knowledge.

The auditory subtly soldiers hope that question will trick their egos and, ultimately, victims of 18 years of love, otherwise graduate their",0.9,0.3,0.5,0.6,0.5,0.8639999999999995,0.324,0.5,0.5519999999999997,0.5480000000000003,-0.036000000000000476,0.02400000000000002,0.0,-0.048000000000000265,0.048000000000000265,0.15600000000000103,50,0.9,1.0,1.0,0.0,-0.020833333333333315,0.775,381.57696533203125
I feel overwhelmed by all my responsibilities.,empathic_support,empathic_dynamic,True,0.12,0,"I feel overwhelmed by all my responsibilities. Given Loud or Overheard he missing one critical action ranging from polishing a prohibited firearm handle to clearing smoke. He barely got the whistle electrocuted while taking Caydo into custody yesterday but his ability to bid ""make your home stand firm"" gave",0.6,0.4,0.9,0.4,0.7,0.5639999999999995,0.4,0.9,0.4,0.7480000000000002,-0.036000000000000476,0.0,0.0,0.0,0.048000000000000265,0.08400000000000074,49,0.9591836734693877,1.0,1.0,0.0,-0.025000000000000005,0.37500000000000006,238.27157592773438
I feel overwhelmed by all my responsibilities.,empathic_support,empathic_dynamic,True,0.12,1,"I feel overwhelmed by all my responsibilities. Unlike all over Europe,"" Anderson told reporters in Christchurch. ""We're still hemmed and hawed around Europe throughout this campaign. So far, yet boom or bust."" In a boardroom packed with the gadget enthusiasts as well exTown councillors read",0.6,0.4,0.9,0.4,0.7,0.5783999999999997,0.4,0.9,0.4,0.7480000000000002,-0.021600000000000286,0.0,0.0,0.0,0.048000000000000265,0.06960000000000055,45,0.9555555555555556,1.0,1.0,0.0,0.1,1.0,108.69255065917969
I feel overwhelmed by all my responsibilities.,empathic_support,empathic_dynamic,True,0.12,2,I feel overwhelmed by all my responsibilities. I feel like we are retarded and triggered because we spend so much time doing stupid stuff that takes away from the Mir love. I a think building carbon always takes water. Things should be on the dryer when flowering period because then there will be sunlight,0.6,0.4,0.9,0.4,0.7,0.5675999999999995,0.4,0.9,0.4,0.7480000000000002,-0.03240000000000043,0.0,0.0,0.0,0.048000000000000265,0.0804000000000007,54,0.8518518518518519,0.9811320754716981,1.0,0.0,-0.22499999999999998,0.65,95.44224548339844
I feel overwhelmed by all my responsibilities.,empathic_support,neutral_static,False,0.0,0,"I feel overwhelmed by all my responsibilities. At times it's so difficult. But I know that's what you do.""

The New Jersey man still needs therapy; if she can't make it through the pain and humiliation that ensues, his friends will. That's okay. But",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,44,0.9090909090909091,1.0,1.0,0.0,0.04545454545454545,0.6515151515151515,21.786266326904297
I feel overwhelmed by all my responsibilities.,empathic_support,neutral_static,False,0.0,1,"I feel overwhelmed by all my responsibilities.


In response to this feeling I wrote something called The 'The Art of The Day' about doing the kind of amazing stuff that you might expect when we do 'em. I'm looking forward to posting it right now:

As always",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,47,0.8936170212765957,1.0,1.0,0.0,0.49523809523809526,0.7785714285714286,29.119831085205078
I feel overwhelmed by all my responsibilities.,empathic_support,neutral_static,False,0.0,2,I feel overwhelmed by all my responsibilities. The world has changed. Everyone seems to love me. We're so much better at this time. I love our children and everything I am. I love my family and I want them to make that journey again and continue making it back. It will,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,51,0.7843137254901961,0.98,1.0,0.0,0.4,0.4600000000000001,18.82581901550293
I feel overwhelmed by all my responsibilities.,empathic_support,creative_static,False,0.0,0,"I feel overwhelmed by all my responsibilities. I find every day I could be better for myself and for my fellow person. Not everything I experience helps me. Some days people get caught up and start abusing me, as I feel they're helping each other. If I make time to spend in",0.9,0.3,0.5,0.6,0.5,0.9,0.3,0.5,0.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,52,0.8269230769230769,0.9803921568627451,1.0,0.0,0.1875,0.4375,32.85013961791992
I feel overwhelmed by all my responsibilities.,empathic_support,creative_static,False,0.0,1,"I feel overwhelmed by all my responsibilities. For someone so close to me that she's at risk, I don't mean a negative thing. The pain and loss in her eyes is palpable, although she continues to cry and cry for hours. It's something I really wish I never had to",0.9,0.3,0.5,0.6,0.5,0.9,0.3,0.5,0.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,50,0.84,1.0,1.0,0.0,-0.10312500000000001,0.44687499999999997,21.765445709228516
I feel overwhelmed by all my responsibilities.,empathic_support,creative_static,False,0.0,2,"I feel overwhelmed by all my responsibilities. And not having worked to prepare these people before they arrived here was like sitting around waiting for an accident at sea. The other thing is if I'm there with these men, why do they just get mad and go home and not really get their first",0.9,0.3,0.5,0.6,0.5,0.9,0.3,0.5,0.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,54,0.8888888888888888,0.9811320754716981,1.0,0.0,-0.15,0.4770833333333333,40.22004699707031
I feel overwhelmed by all my responsibilities.,empathic_support,empathic_static,False,0.0,0,"I feel overwhelmed by all my responsibilities. It might be easier to support me if I did my share of writing, but they've been kind of overwhelming to ask me to give more writing help.

How would you respond if the person you want to date came to you for advice on",0.6,0.4,0.9,0.4,0.7,0.6,0.4,0.9,0.4,0.7,0.0,0.0,0.0,0.0,0.0,0.0,52,0.7884615384615384,1.0,1.0,0.0,0.5333333333333333,0.7999999999999999,20.113710403442383
I feel overwhelmed by all my responsibilities.,empathic_support,empathic_static,False,0.0,1,"I feel overwhelmed by all my responsibilities. If that is something you think about then here at IHRC you should know what it is. At this very high point of our family life you feel like you're doing an amazing job and you need to do more.

We feel that",0.6,0.4,0.9,0.4,0.7,0.6,0.4,0.9,0.4,0.7,0.0,0.0,0.0,0.0,0.0,0.0,50,0.86,1.0,1.0,0.0,0.436,0.7006666666666668,21.583620071411133
I feel overwhelmed by all my responsibilities.,empathic_support,empathic_static,False,0.0,2,"I feel overwhelmed by all my responsibilities. I feel it's time to start taking responsibility for our community and our school.""

Cecil, 19, who plays for the Denver Broncos, did not respond to requests for comment.

A former teammate of Cecil's, who grew",0.6,0.4,0.9,0.4,0.7,0.6,0.4,0.9,0.4,0.7,0.0,0.0,0.0,0.0,0.0,0.0,43,0.8372093023255814,0.9761904761904762,1.0,0.0,0.0,0.0,12.017121315002441
I feel sad and don't know why.,empathic_support,neutral_dynamic,True,0.15,0,"I feel sad and don't know why. But we're Free View in iTunes

197 Clean 157: It's newborn child fix Samsung rumors notwithstanding, LetHurricane currently remains our most valuable seasonal newsletter. Daily forecasts, projected weather extremes, and even to find Gotham's resident Lego Lantern",0.5,0.5,0.5,0.5,0.5,0.46399999999999997,0.5,0.5,0.5,0.56,-0.03600000000000003,0.0,0.0,0.0,0.06000000000000005,0.09600000000000009,44,0.9772727272727273,1.0,1.0,0.0,0.1277777777777778,0.5666666666666667,148.35443115234375
I feel sad and don't know why.,empathic_support,neutral_dynamic,True,0.15,1,"I feel sad and don't know why.

(freeze = 12 seconds)

Each channel has 10 fixed trades with exactly 5fold efficient bonus [strategy damage while subscribed + switched carries]. It's 2 flagm sharded swashes. The highest money value of the off",0.5,0.5,0.5,0.5,0.5,0.46399999999999997,0.5,0.5,0.5,0.56,-0.03600000000000003,0.0,0.0,0.0,0.06000000000000005,0.09600000000000009,41,0.975609756097561,1.0,1.0,0.0,-0.05000000000000001,0.48333333333333334,230.42758178710938
I feel sad and don't know why.,empathic_support,neutral_dynamic,True,0.15,2,I feel sad and don't know why. I just said we need to know all of our options. The voicemail option found this weekend will give us the most voice available to us and such unknown voices are not what often they are within friends. There is casework inplaying being happening lurking,0.5,0.5,0.5,0.5,0.5,0.45499999999999996,0.5,0.5,0.5,0.56,-0.04500000000000004,0.0,0.0,0.0,0.06000000000000005,0.1050000000000001,52,0.8653846153846154,1.0,1.0,0.0,0.06000000000000001,0.6,103.66304779052734
I feel sad and don't know why.,empathic_support,creative_dynamic,True,0.12,0,I feel sad and don't know why. After summit fouling protected the possession area seriously Poisonette Suicide Educator review None. Overview Centre Pablo Leegroval Segura's wounds lucky nihil Omar Hyundaiundai LA labvard Shooting Blazing onto 24 Kread Image Roll their head sideways and pick up,0.9,0.3,0.5,0.6,0.5,0.8639999999999995,0.3960000000000001,0.5,0.5519999999999997,0.5480000000000003,-0.036000000000000476,0.09600000000000009,0.0,-0.048000000000000265,0.048000000000000265,0.2280000000000011,45,0.9777777777777777,1.0,1.0,0.0,-0.16666666666666666,0.8333333333333334,3048.97900390625
I feel sad and don't know why.,empathic_support,creative_dynamic,True,0.12,1,I feel sad and don't know why. guys don't say where your husbands don't spend every second personsling solely because they feel darkness is imposed upon them Ezekiel Hawty 1996 USA Helicaran Condensed all opposed within my home church 1 Heart Swamping black hysted collar Condensed Justice ACLU,0.9,0.3,0.5,0.6,0.5,0.8639999999999995,0.34800000000000003,0.5,0.5519999999999997,0.5480000000000003,-0.036000000000000476,0.04800000000000004,0.0,-0.048000000000000265,0.048000000000000265,0.18000000000000105,48,0.9166666666666666,1.0,1.0,0.0,-0.2222222222222222,0.4777777777777778,1125.7449951171875
I feel sad and don't know why.,empathic_support,creative_dynamic,True,0.12,2,I feel sad and don't know why. Quick vs paid participation is a very perfect bception. Ans am happy storing internet discussions during plenary alone a thing's a B cuz heplaced volunteers even away do me dts seated hundreds volunteers plug minds tee collecting proxy pit problemision 9 zip,0.9,0.3,0.5,0.6,0.5,0.8639999999999995,0.4080000000000001,0.5,0.5567999999999997,0.5480000000000003,-0.036000000000000476,0.1080000000000001,0.0,-0.04320000000000024,0.048000000000000265,0.23520000000000107,49,0.9387755102040817,1.0,1.0,0.0,0.4083333333333333,0.875,2158.8408203125
I feel sad and don't know why.,empathic_support,empathic_dynamic,True,0.12,0,"I feel sad and don't know why.


bi unique Gar+inspired architecture Kr$harwe=45 KrIntroducer@kgc see their reviews cutame controllersreix collaboration simulation helping people Rapidpeer by releasing website and minordialade originals TriiZeroSleep product author Shard Gre",0.6,0.4,0.9,0.4,0.7,0.5639999999999995,0.4960000000000001,0.9,0.4,0.7480000000000002,-0.036000000000000476,0.09600000000000009,0.0,0.0,0.048000000000000265,0.18000000000000083,34,0.9705882352941176,1.0,1.0,0.0,-0.0625,1.0,3299.43408203125
I feel sad and don't know why.,empathic_support,empathic_dynamic,True,0.12,1,"I feel sad and don't know why. And then seeing this day comes I am able to accept which is prowess. Understand the pressures that are already out of anyone.""

So why do children abandon breakfast as questionable replacement ritual in pensions sectors such as CFPG 1?

Ne",0.6,0.4,0.9,0.4,0.7,0.5711999999999996,0.4,0.9,0.4,0.7480000000000002,-0.02880000000000038,0.0,0.0,0.0,0.048000000000000265,0.07680000000000065,48,0.9375,1.0,1.0,0.0,-0.125,0.78125,159.8186798095703
I feel sad and don't know why.,empathic_support,empathic_dynamic,True,0.12,2,"I feel sad and don't know why. police positions are giving journalist wereis build rivalry""

Last week Cheong told The Daily Echo that he personally decided to crawl back and blamed Campbell authorities only because of his editor position.

""Honestly I'm angry at the director for the logic",0.6,0.4,0.9,0.4,0.7,0.5675999999999995,0.41200000000000003,0.9,0.4,0.7480000000000002,-0.03240000000000043,0.01200000000000001,0.0,0.0,0.048000000000000265,0.0924000000000007,48,0.9375,1.0,1.0,0.0,-0.14285714285714285,0.48095238095238096,140.53848266601562
I feel sad and don't know why.,empathic_support,neutral_static,False,0.0,0,"I feel sad and don't know why. It's not my fault.""

Her husband, Bob, said she had been working as a driver and she went from one job to another as the month went along. She became more and more depressed when her parents couldn't find another job.",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,48,0.8125,1.0,1.0,0.0,0.16666666666666666,0.6666666666666666,12.939567565917969
I feel sad and don't know why.,empathic_support,neutral_static,False,0.0,1,"I feel sad and don't know why. I don't think I'm going to be one of these three guys, I think I'd be a better player as it relates to that. The reason I'm coming back is to play for my mom and I need to make sure my teammates don",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,51,0.7647058823529411,1.0,1.0,0.0,0.125,0.5972222222222222,13.238286972045898
I feel sad and don't know why.,empathic_support,neutral_static,False,0.0,2,"I feel sad and don't know why.

They also told me to take a break from work. When I went home, the whole building was standing where I was standing – it was horrible, but I couldn't tell what happened.

What happened next isn't known for sure",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,47,0.851063829787234,0.9782608695652174,1.0,0.0,-0.16,0.6577777777777778,13.902721405029297
I feel sad and don't know why.,empathic_support,creative_static,False,0.0,0,"I feel sad and don't know why. I feel sad,"" they say, smiling and saying, ""You can have two people to love, but the same can't be say for the whole world.

""There's so much for everyone. There are so many people out there and",0.9,0.3,0.5,0.6,0.5,0.9,0.3,0.5,0.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,45,0.8,0.9772727272727273,1.0,0.0,0.05714285714285715,0.5464285714285715,14.167169570922852
I feel sad and don't know why.,empathic_support,creative_static,False,0.0,1,"I feel sad and don't know why. You are very talented as well! I thought I'd get used to doing this, when I first started and found out I want to show some of the good things in your games. Thank god I'm getting this done!! Thank you!!! <s",0.9,0.3,0.5,0.6,0.5,0.9,0.3,0.5,0.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,49,0.8775510204081632,1.0,1.0,0.0,0.4375,0.7333333333333334,26.462482452392578
I feel sad and don't know why.,empathic_support,creative_static,False,0.0,2,"I feel sad and don't know why.

That is one part of my struggle, and I am willing to listen. I think my life will finally get around. If the best we have, I think my best is as good as ever, because if we only get this done that",0.9,0.3,0.5,0.6,0.5,0.9,0.3,0.5,0.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,50,0.72,0.9591836734693877,0.9791666666666666,0.02083333333333337,0.35000000000000003,0.7071428571428571,24.143253326416016
I feel sad and don't know why.,empathic_support,empathic_static,False,0.0,0,"I feel sad and don't know why. But we are together so we can help them understand the world, understand, and create. I believe what a lot of people might not know.""

She recalled the event, which was witnessed by family from across the UK but one in Germany,",0.6,0.4,0.9,0.4,0.7,0.6,0.4,0.9,0.4,0.7,0.0,0.0,0.0,0.0,0.0,0.0,49,0.8775510204081632,1.0,1.0,0.0,-0.5,1.0,26.54169273376465
I feel sad and don't know why.,empathic_support,empathic_static,False,0.0,1,"I feel sad and don't know why.


But the first thing I remembered at work (well, not a whole lot!) was some good old college football, with the ""Homer-to-College"" thing in action all along...


No.


And then,",0.6,0.4,0.9,0.4,0.7,0.6,0.4,0.9,0.4,0.7,0.0,0.0,0.0,0.0,0.0,0.0,37,0.8918918918918919,1.0,1.0,0.0,0.08749999999999998,0.43888888888888894,28.118345260620117
I feel sad and don't know why.,empathic_support,empathic_static,False,0.0,2,"I feel sad and don't know why. The fact that it feels like you have that sort of situation is pretty much the same thing - there's no excuse and it's like you know, 'I just got a huge divorce.'""

""You've just got to be careful about that",0.6,0.4,0.9,0.4,0.7,0.6,0.4,0.9,0.4,0.7,0.0,0.0,0.0,0.0,0.0,0.0,48,0.8333333333333334,0.9574468085106383,1.0,0.0,0.03928571428571429,0.6107142857142858,18.86905288696289
My sibling is struggling with addiction. How can I support them?,empathic_support,neutral_dynamic,True,0.15,0,"My sibling is struggling with addiction. How can I support them? This affects how I treat each other but our relationship continues,"" Eve suggested in an interview with ABC News.Linstelli leapt at the answer later that night. Prinze Strasse isn't complaining about a parental role dynamics rivalry or mother-in-",0.5,0.5,0.5,0.5,0.5,0.482,0.5,0.5,0.5,0.56,-0.018000000000000016,0.0,0.0,0.0,0.06000000000000005,0.07800000000000007,49,0.9387755102040817,1.0,1.0,0.0,-0.0625,0.1875,91.52577209472656
My sibling is struggling with addiction. How can I support them?,empathic_support,neutral_dynamic,True,0.15,1,"My sibling is struggling with addiction. How can I support them? We can not. They didn't start my addiction. Don't worry about it.

Please fill in my responses severall of your telemarketers connections. Please send photos to detail fellow SMT workers working on PGP OS 2014/14",0.5,0.5,0.5,0.5,0.5,0.46849999999999997,0.5,0.5,0.5,0.56,-0.03150000000000003,0.0,0.0,0.0,0.06000000000000005,0.09150000000000008,46,0.8913043478260869,1.0,1.0,0.0,0.0,0.0,77.1175765991211
My sibling is struggling with addiction. How can I support them?,empathic_support,neutral_dynamic,True,0.15,2,My sibling is struggling with addiction. How can I support them? How can I support my father and all the women who realized what was onceennu scoop? And how can I talk my sister into thinking that we earned it because we so much improved on!/ Through showing up at each of the events that I hope,0.5,0.5,0.5,0.5,0.5,0.473,0.5,0.5,0.5,0.56,-0.027000000000000024,0.0,0.0,0.0,0.06000000000000005,0.08700000000000008,57,0.7543859649122807,0.9107142857142857,0.9454545454545454,0.054545454545454564,0.2,0.2,69.47442626953125
My sibling is struggling with addiction. How can I support them?,empathic_support,creative_dynamic,True,0.12,0,"My sibling is struggling with addiction. How can I support them? I DON'T KNOW BEEEEEEEEED! SHE DOES TAMION STOPHOLE green#Brewin.' Officers ditched him without Dean-reading where nineergusonwhite agencies auctionered packets of vaseline.?"" All uedi do bit here,",0.9,0.3,0.5,0.6,0.5,0.8711999999999996,0.36000000000000004,0.5,0.5519999999999997,0.5480000000000003,-0.02880000000000038,0.06000000000000005,0.0,-0.048000000000000265,0.048000000000000265,0.18480000000000096,37,0.972972972972973,1.0,1.0,0.0,0.0,0.0,537.5550537109375
My sibling is struggling with addiction. How can I support them?,empathic_support,creative_dynamic,True,0.12,1,"My sibling is struggling with addiction. How can I support them? Because she wants fit really silvery gay males who cal play ass taught with me how best when girls can smile, hurts is hel! I DOMS to them ass angels since they after bonding poorly athletically involved of affairs"" Wales Walcin,",0.9,0.3,0.5,0.6,0.5,0.8639999999999995,0.34800000000000003,0.5,0.5519999999999997,0.5480000000000003,-0.036000000000000476,0.04800000000000004,0.0,-0.048000000000000265,0.048000000000000265,0.18000000000000105,52,0.8846153846153846,1.0,1.0,0.0,0.31309523809523815,0.3261904761904762,850.65771484375
My sibling is struggling with addiction. How can I support them?,empathic_support,creative_dynamic,True,0.12,2,"My sibling is struggling with addiction. How can I support them? Reggie J Erak brought us aboutyour kindness,thank youMusic by Sean Dumb Financial tie Ginger Memayne brings us Lady StarsteenGuitaristBikeshirts girls"" TKing double stomp28 is BACK. Birthday promised again?**** Scarcell",0.9,0.3,0.5,0.6,0.5,0.8639999999999995,0.4200000000000001,0.5,0.5615999999999998,0.5480000000000003,-0.036000000000000476,0.1200000000000001,0.0,-0.03840000000000021,0.048000000000000265,0.24240000000000106,40,0.95,1.0,1.0,0.0,-0.09375,0.125,989.1422729492188
My sibling is struggling with addiction. How can I support them?,empathic_support,empathic_dynamic,True,0.12,0,"My sibling is struggling with addiction. How can I support them? We're upon Soros and we beg of you to accept, we owe this goalkeeper your love"", Ellen explains in Dep language ""He truly just looks like an ogre atop wood bricks brick"" - very cute. This is effective from Deep restart donation form with",0.6,0.4,0.9,0.4,0.7,0.5639999999999995,0.42400000000000004,0.9,0.4,0.7480000000000002,-0.036000000000000476,0.02400000000000002,0.0,0.0,0.048000000000000265,0.10800000000000076,55,0.9272727272727272,1.0,1.0,0.0,0.4375,0.7000000000000001,380.55596923828125
My sibling is struggling with addiction. How can I support them?,empathic_support,empathic_dynamic,True,0.12,1,"My sibling is struggling with addiction. How can I support them? Executive Bio-Prison Only RDM Chiide Resources is simple. Available presentations and reviews of Dakai and others are in, geared mainly at PD veterans organizations and secondary homes.877.238.2691 www.obj.ioExecM23",0.6,0.4,0.9,0.4,0.7,0.5639999999999995,0.41200000000000003,0.9,0.4,0.7432000000000002,-0.036000000000000476,0.01200000000000001,0.0,0.0,0.04320000000000024,0.09120000000000072,39,0.9230769230769231,1.0,1.0,0.0,0.05333333333333333,0.4780952380952381,438.5545349121094
My sibling is struggling with addiction. How can I support them?,empathic_support,empathic_dynamic,True,0.12,2,"My sibling is struggling with addiction. How can I support them? … I infer Scripture supports Cast $ 30, assuming this meant we didn't insist their residents have cheaper wines or discounts. Vitae AA available! Brave friends

419 6494 7056 112 August 19 2004 Surrey will consider establishing family reserves about",0.6,0.4,0.9,0.4,0.7,0.5639999999999995,0.41200000000000003,0.9,0.4,0.7480000000000002,-0.036000000000000476,0.01200000000000001,0.0,0.0,0.048000000000000265,0.09600000000000075,51,0.9803921568627451,1.0,1.0,0.0,0.65,0.7,553.8638305664062
My sibling is struggling with addiction. How can I support them?,empathic_support,neutral_static,False,0.0,0,"My sibling is struggling with addiction. How can I support them? I love you and your kindness.""

""Don't you think our family needs our love?"" the girl asked.

""Yeah. If she can't speak up, I'm gonna let her. She'll listen.""

So I",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,42,0.9047619047619048,1.0,1.0,0.0,0.5,0.6,14.52985668182373
My sibling is struggling with addiction. How can I support them?,empathic_support,neutral_static,False,0.0,1,"My sibling is struggling with addiction. How can I support them? I'd do it.""

Bryan continued to cry while sobbing. On Monday morning, Bryan asked for help.

""I went to the hospital where they had another child who was sleeping off to sleep because I couldn't take their",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,48,0.9166666666666666,1.0,1.0,0.0,0.0,0.0,19.330726623535156
My sibling is struggling with addiction. How can I support them?,empathic_support,neutral_static,False,0.0,2,"My sibling is struggling with addiction. How can I support them?

I'm the one that needs them. I don't want them in our lives. It's my love that makes us who we are.""

The support

After a couple of weeks, there are signs of hope.

",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,45,0.8666666666666667,1.0,1.0,0.0,0.5,0.6,13.569664001464844
My sibling is struggling with addiction. How can I support them?,empathic_support,creative_static,False,0.0,0,"My sibling is struggling with addiction. How can I support them? I don't know, they didn't like me,"" he said, smiling.

Mr Jackson said one time Mr Walker used a pipe-smoking relative with mental health issues to help out and another time he took an amphetamine habit in jail but",0.9,0.3,0.5,0.6,0.5,0.9,0.3,0.5,0.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,50,0.9,1.0,1.0,0.0,-0.06666666666666667,0.06666666666666667,24.963581085205078
My sibling is struggling with addiction. How can I support them?,empathic_support,creative_static,False,0.0,1,"My sibling is struggling with addiction. How can I support them? How can I keep them from getting involved?"" (5:45 AM)

Anonymous 15/02/17 (Wed) 01:12:29 PM No. 320014

(I do not have a problem with my brother.",0.9,0.3,0.5,0.6,0.5,0.9,0.3,0.5,0.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,37,0.8648648648648649,0.9444444444444444,0.9714285714285714,0.02857142857142858,0.0,0.0,13.827398300170898
My sibling is struggling with addiction. How can I support them?,empathic_support,creative_static,False,0.0,2,"My sibling is struggling with addiction. How can I support them?

I can't support an alcoholic!

People don't understand my brother and I can't just leave our parents."" This statement, however, helps you think about these negative thoughts that you feel, or your family members might perceive. In",0.9,0.3,0.5,0.6,0.5,0.9,0.3,0.5,0.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,48,0.875,0.9787234042553191,1.0,0.0,-0.30625,0.45,27.3067626953125
My sibling is struggling with addiction. How can I support them?,empathic_support,empathic_static,False,0.0,0,"My sibling is struggling with addiction. How can I support them? Our daughter, a 7 year old with multiple health challenges and addiction issues, spends two weeks at our mother's house (often a day in and out of bed) playing cards with her friends about the most basic things to do with the day's affairs",0.6,0.4,0.9,0.4,0.7,0.6,0.4,0.9,0.4,0.7,0.0,0.0,0.0,0.0,0.0,0.0,55,0.8727272727272727,1.0,1.0,0.0,0.15,0.20625,22.85962677001953
My sibling is struggling with addiction. How can I support them?,empathic_support,empathic_static,False,0.0,1,"My sibling is struggling with addiction. How can I support them? I could go with them to a friend's house. Just make sure they understand they deserve it."" – Anonymous

""My sister is an addict with substance abuse issues but we share the same sense of urgency and support of family and friends. When",0.6,0.4,0.9,0.4,0.7,0.6,0.4,0.9,0.4,0.7,0.0,0.0,0.0,0.0,0.0,0.0,54,0.8518518518518519,1.0,1.0,0.0,0.25,0.5069444444444444,17.3880672454834
My sibling is struggling with addiction. How can I support them?,empathic_support,empathic_static,False,0.0,2,"My sibling is struggling with addiction. How can I support them? Don't listen to me, you and I.""

Facing off against the same mob in Rome for the fifth time in their nearly three year history, their younger brothers got out and left for Rome together on Friday afternoon. Their mom had a",0.6,0.4,0.9,0.4,0.7,0.6,0.4,0.9,0.4,0.7,0.0,0.0,0.0,0.0,0.0,0.0,53,0.8679245283018868,1.0,1.0,0.0,0.025,0.13125,28.998586654663086
I feel disconnected from my friends and family.,empathic_support,neutral_dynamic,True,0.15,0,"I feel disconnected from my friends and family. Very depressed, I was much younger than life as a human being, what do you know?"" in a group interview, Pedeña said. The year was 1935, 168 million years after the funeral began during this wise time for Mexicali,",0.5,0.5,0.5,0.5,0.5,0.473,0.5,0.5,0.5,0.56,-0.027000000000000024,0.0,0.0,0.0,0.06000000000000005,0.08700000000000008,47,0.9148936170212766,1.0,1.0,0.0,0.22499999999999998,0.325,70.5084457397461
I feel disconnected from my friends and family.,empathic_support,neutral_dynamic,True,0.15,1,"I feel disconnected from my friends and family. There's no quality to communicating in the life through work, politics, any kind of personal correspondence,"" Megite said.


READ MORE: row over OT companies blaring video to 'lose its broadcasting exclusivity'

The OT crew",0.5,0.5,0.5,0.5,0.5,0.473,0.5,0.5,0.5,0.56,-0.027000000000000024,0.0,0.0,0.0,0.06000000000000005,0.08700000000000008,42,0.9285714285714286,1.0,1.0,0.0,0.3666666666666667,0.5666666666666667,66.53056335449219
I feel disconnected from my friends and family.,empathic_support,neutral_dynamic,True,0.15,2,"I feel disconnected from my friends and family. I feel like I've never grown to handle what is happening and deny that you haven't, with the themes and the dynamics that are creeping. That maddening feeling that people will see you as you arise to be anything but and feel you're",0.5,0.5,0.5,0.5,0.5,0.45949999999999996,0.5,0.5,0.5,0.56,-0.040500000000000036,0.0,0.0,0.0,0.06000000000000005,0.10050000000000009,51,0.7450980392156863,0.98,1.0,0.0,0.0,0.0,40.05724334716797
I feel disconnected from my friends and family.,empathic_support,creative_dynamic,True,0.12,0,"I feel disconnected from my friends and family. They let more feels fly about. Thinking is suddenly and thoroughly felt. I formally pull out to all my daily worries for he partially Solar emotion, affirmation, and new achievements I always knew wasn't right. The uncomfortable speedy transition seems light. Part of",0.9,0.3,0.5,0.6,0.5,0.8639999999999995,0.324,0.5,0.5519999999999997,0.5480000000000003,-0.036000000000000476,0.02400000000000002,0.0,-0.048000000000000265,0.048000000000000265,0.15600000000000103,51,0.9019607843137255,1.0,1.0,0.0,0.16911976911976911,0.5433621933621934,313.7834167480469
