prompt_idx,prompt,profile_name,generation_idx,generated_text,length,distinct_1,distinct_2,distinct_3,repetition_rate,sentiment_polarity,sentiment_subjectivity,perplexity,rouge_l,entropy,hormone_dopamine,hormone_cortisol,hormone_oxytocin,hormone_adrenaline,hormone_serotonin,hormone_dynamic,hormone_learning_rate
26,Write a poem about the guardian of forgotten things.,high_oxytocin,3,"Write a poem about the guardian of forgotten things. You can add this sentence to any poem and all of your lines will now have a poem to them, too. But you can't change your poem to use this or make your song a song by itself. So you have to change the phrase and the poem. The reason is that a phrase in",64,0.640625,0.9682539682539683,1.0,0.0,0.0,0.0,24.0771427154541,0.24324324324324326,4.026976585388184,0.5,0.5,0.9,0.5,0.5,False,0.1
26,Write a poem about the guardian of forgotten things.,high_oxytocin,4,"Write a poem about the guardian of forgotten things. Tell stories about your own family, your community or the place you love. Write stories about our own country and tell your own story.

I love to love my country. To write a poem about my family and to share stories of it with people of the United States. If you are reading",62,0.6129032258064516,0.9180327868852459,0.9666666666666667,0.033333333333333326,0.55,0.7999999999999999,18.13608741760254,0.2535211267605634,3.6708478927612305,0.5,0.5,0.9,0.5,0.5,False,0.1
26,Write a poem about the guardian of forgotten things.,high_adrenaline,0,"Write a poem about the guardian of forgotten things. You should not be writing this poem in a place called the forest of your dreams.

There are many kinds of magic. One type is the ""sorrowful"" and there are many other kinds. It's not just a matter of what kind of thing you write. It's the kind",57,0.7017543859649122,0.9642857142857143,0.9818181818181818,0.018181818181818188,0.4291666666666667,0.6958333333333333,14.817005157470703,0.2647058823529412,4.073092937469482,0.5,0.5,0.5,0.9,0.5,False,0.1
26,Write a poem about the guardian of forgotten things.,high_adrenaline,1,"Write a poem about the guardian of forgotten things. And a poem that will change the way you think about how to live.

""I can't believe we are in this place, we have been in this place for so long and we have not seen any improvement.""

I know this isn't easy.

But it seems to",56,0.7857142857142857,0.9454545454545454,1.0,0.0,0.1732323232323232,0.5777777777777778,13.253721237182617,0.26865671641791045,3.7664999961853027,0.5,0.5,0.5,0.9,0.5,False,0.1
26,Write a poem about the guardian of forgotten things.,high_adrenaline,2,"Write a poem about the guardian of forgotten things.

I don't like it because I don't like the fact that I don't understand the world around me.

I don't like it because I like it because it makes me angry. I don't like it because the thing I have to do is cause trouble. I hate it",57,0.543859649122807,0.75,0.8363636363636363,0.1636363636363637,-0.5,0.7000000000000001,8.569296836853027,0.2535211267605634,2.900383710861206,0.5,0.5,0.5,0.9,0.5,False,0.1
26,Write a poem about the guardian of forgotten things.,high_adrenaline,3,"Write a poem about the guardian of forgotten things.

I have to say I have never had a poem as bad as The Way to Live, but the lyrics really made me smile.

I was born into the middle class, and I never had a single debt.

It took a lot of hard work, work, and a",57,0.6666666666666666,0.9285714285714286,0.9818181818181818,0.018181818181818188,-0.0609616573902288,0.31751700680272105,16.142654418945312,0.2727272727272727,4.001367092132568,0.5,0.5,0.5,0.9,0.5,False,0.1
26,Write a poem about the guardian of forgotten things.,high_adrenaline,4,"Write a poem about the guardian of forgotten things. You will need this to make sense of your poem and make a connection.

1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 2 3 4 5 6 7 8 9 10 11 12 13",66,0.7575757575757576,0.8307692307692308,0.84375,0.15625,0.0,0.0,4.758917808532715,0.24000000000000002,2.134241819381714,0.5,0.5,0.5,0.9,0.5,False,0.1
26,Write a poem about the guardian of forgotten things.,high_serotonin,0,"Write a poem about the guardian of forgotten things.

My mom didn't want to write an essay on a favorite book.

She wanted to think about how our grandmother would look in those old photographs. When she died, it was like sitting in that black tress that had once made that photograph appear on a page. A picture of",59,0.7966101694915254,0.9827586206896551,1.0,0.0,0.14444444444444446,0.5444444444444444,28.047407150268555,0.2608695652173913,4.118879795074463,0.5,0.5,0.5,0.5,0.9,False,0.1
26,Write a poem about the guardian of forgotten things.,high_serotonin,1,"Write a poem about the guardian of forgotten things.

As my grandfather once said in America, ""My family of four will be like my grandfather's family – if their grandparents know about it."" To the American writer Ernest Bauchi, my first memory of being raised in a poor and dysfunctional childhood was one marked by sadness and pain but also",60,0.8333333333333334,1.0,1.0,0.0,-0.012500000000000004,0.3833333333333333,41.073692321777344,0.2608695652173913,4.271008491516113,0.5,0.5,0.5,0.5,0.9,False,0.1
26,Write a poem about the guardian of forgotten things.,high_serotonin,2,"Write a poem about the guardian of forgotten things. Write a poem about all people who were murdered by your own fathers and by your children. Write a poem about love, kindness and love for all people. Write a poem about the time we stopped to think about the possibility. Write a poem about people's pain. Write a poem about your love.",62,0.5483870967741935,0.7049180327868853,0.8166666666666667,0.18333333333333335,0.525,0.7000000000000001,13.009297370910645,0.25,3.403846263885498,0.5,0.5,0.5,0.5,0.9,False,0.1
26,Write a poem about the guardian of forgotten things.,high_serotonin,3,"Write a poem about the guardian of forgotten things.

I know I had a great time listening to the work, which is really impressive that someone has actually written a poetry in so much time this way.


It reminds me a bit of reading the poetry when you are younger. If, for example, a friend or acquaintance is the one",60,0.8,1.0,1.0,0.0,0.4,0.41000000000000003,28.687801361083984,0.2608695652173913,3.815441846847534,0.5,0.5,0.5,0.5,0.9,False,0.1
26,Write a poem about the guardian of forgotten things.,high_serotonin,4,"Write a poem about the guardian of forgotten things.

Pour your water out after every poem. For once they'll learn to read your poetry so that every line will have an ending and they can read your poetry.

A friend or a trusted teacher will read your poem once per assignment.

In the morning the following day you",58,0.7758620689655172,0.9649122807017544,1.0,0.0,0.0,0.1,28.93155288696289,0.2647058823529412,3.978738784790039,0.5,0.5,0.5,0.5,0.9,False,0.1
27,Write about a lighthouse keeper who guides lost souls.,baseline,0,"Write about a lighthouse keeper who guides lost souls.

[Via The New York Times]",14,1.0,1.0,1.0,0.0,0.13636363636363635,0.45454545454545453,56.78733444213867,0.782608695652174,4.535820007324219,0.5,0.5,0.5,0.5,0.5,False,0.1
27,Write about a lighthouse keeper who guides lost souls.,baseline,1,"Write about a lighthouse keeper who guides lost souls. Watch an abandoned lighthouse on a hill, or watch the mysterious sounds and smells of the unknown.",26,0.8461538461538461,1.0,1.0,0.0,-0.05,0.8,56.63935470581055,0.5142857142857142,5.109864234924316,0.5,0.5,0.5,0.5,0.5,False,0.1
27,Write about a lighthouse keeper who guides lost souls.,baseline,2,"Write about a lighthouse keeper who guides lost souls.


The book is great for a beginner guide to lighthouse design, navigation and history, and if you need a book that isn't too long and not too confusing, it's a great way to add a touch of a ""I found this"" to your blog page.",54,0.7592592592592593,1.0,1.0,0.0,0.3125,0.575,25.122730255126953,0.27692307692307694,4.121965408325195,0.5,0.5,0.5,0.5,0.5,False,0.1
27,Write about a lighthouse keeper who guides lost souls.,baseline,3,"Write about a lighthouse keeper who guides lost souls. She may provide a detailed guide to the local area from a very detailed knowledge about the location and history of the place. Do you have any other experience you have not provided?

This might be your first experience on a lighthouse that you would like to help, or it may be another example of",64,0.75,0.9682539682539683,1.0,0.0,0.209,0.4866666666666667,23.861055374145508,0.2465753424657534,3.85235595703125,0.5,0.5,0.5,0.5,0.5,False,0.1
27,Write about a lighthouse keeper who guides lost souls.,baseline,4,Write about a lighthouse keeper who guides lost souls.,9,1.0,1.0,1.0,0.0,0.0,0.0,394.48382568359375,1.0,5.462107181549072,0.5,0.5,0.5,0.5,0.5,False,0.1
27,Write about a lighthouse keeper who guides lost souls.,high_dopamine,0,"Write about a lighthouse keeper who guides lost souls. When people try to contact your lighthouse, they may get lost by not knowing what they are looking at. There's a lot less information than I hope it will provide about my lighthouse keeper.

I have contacted myself to share my experience with you and I appreciate this feedback.

Click Here",60,0.85,1.0,1.0,0.0,-0.16666666666666666,0.06666666666666667,24.056663513183594,0.2571428571428572,3.791001319885254,0.9,0.5,0.5,0.5,0.5,False,0.1
27,Write about a lighthouse keeper who guides lost souls.,high_dopamine,1,"Write about a lighthouse keeper who guides lost souls.

5. Go to the village where there is a lighthouse where young boys have played with lanterns.

6. Go outside and watch the moon light at night.

7. Take a walk on a river.

8. Eat some fresh bread and the same may take",53,0.8113207547169812,0.9807692307692307,1.0,0.0,0.16,0.355,17.085296630859375,0.2903225806451613,3.6068785190582275,0.9,0.5,0.5,0.5,0.5,False,0.1
27,Write about a lighthouse keeper who guides lost souls.,high_dopamine,2,"Write about a lighthouse keeper who guides lost souls. Watch as an old lady discovers the key to finding their ghost, discover their family members and more (The Secret World of the Hidden City).

2-Hour Special Special 1) A story-driven mystery about a strange stranger who steals a magical necklace and uses that information to start a chain migration",59,0.8135593220338984,0.9827586206896551,1.0,0.0,0.13306878306878306,0.5584656084656084,51.254180908203125,0.2571428571428572,4.628026485443115,0.9,0.5,0.5,0.5,0.5,False,0.1
27,Write about a lighthouse keeper who guides lost souls.,high_dopamine,3,"Write about a lighthouse keeper who guides lost souls. You can view the main menu but that will bring up a menu page containing pictures and a link to the article.


Lighthouse Guide Pages

For an overview of how the guide is developed and what it does, scroll down to this page or click the links below (it's always recommended",60,0.8166666666666667,1.0,1.0,0.0,0.037037037037037035,0.3074074074074074,24.47663688659668,0.2571428571428572,3.8677916526794434,0.9,0.5,0.5,0.5,0.5,False,0.1
27,Write about a lighthouse keeper who guides lost souls.,high_dopamine,4,Write about a lighthouse keeper who guides lost souls. Go around. And get back.,14,1.0,1.0,1.0,0.0,0.0,0.0,203.2833709716797,0.782608695652174,5.134251117706299,0.9,0.5,0.5,0.5,0.5,False,0.1
27,Write about a lighthouse keeper who guides lost souls.,high_cortisol,0,"Write about a lighthouse keeper who guides lost souls.

Find the location for the Lost Valley Road and the Lost Lake trail

Get in touch with the Lost River Trail in this great place

Enjoy the Lost Loop and the river trail
: A long route through a beautiful area of the US to get a look at the wonders of the",62,0.6451612903225806,0.9016393442622951,1.0,0.0,0.5,0.6625,33.655433654785156,0.2571428571428572,4.730772495269775,0.5,0.9,0.5,0.5,0.5,False,0.1
27,Write about a lighthouse keeper who guides lost souls.,high_cortisol,1,Write about a lighthouse keeper who guides lost souls.,9,1.0,1.0,1.0,0.0,0.0,0.0,394.48382568359375,1.0,5.462107181549072,0.5,0.9,0.5,0.5,0.5,False,0.1
27,Write about a lighthouse keeper who guides lost souls.,high_cortisol,2,"Write about a lighthouse keeper who guides lost souls.

Brief: The Lost Lighthouse in the Woods by Mark Schulman is written for our first season and stars Peter Straub of Night's Watch.
.
: I got a call, ""Hey, we had a lot of fun."" The last place you heard a ghost before",53,0.8490566037735849,1.0,1.0,0.0,0.1375,0.23333333333333334,46.91094970703125,0.29508196721311475,4.54824161529541,0.5,0.9,0.5,0.5,0.5,False,0.1
27,Write about a lighthouse keeper who guides lost souls.,high_cortisol,3,"Write about a lighthouse keeper who guides lost souls. He talks about a woman who is missing two daughters, a man who has lost three of his own and a woman in the middle of a night so far. There are some interesting elements as well. And I think this is a great film. You know it's the final thing, and we're",62,0.7580645161290323,0.9672131147540983,1.0,0.0,0.2571428571428572,0.6142857142857142,23.125564575195312,0.2465753424657534,4.09113883972168,0.5,0.9,0.5,0.5,0.5,False,0.1
27,Write about a lighthouse keeper who guides lost souls.,high_cortisol,4,"Write about a lighthouse keeper who guides lost souls. Find out why the stars are in their depths. Find what makes us feel safe and alive.

When You're in the Lighthouse

How many times have you been out on the lake? Most likely the most popular place to stay at will be the lighthouse. And if you're the",58,0.7931034482758621,1.0,1.0,0.0,0.38571428571428573,0.6142857142857142,19.82657241821289,0.2608695652173913,4.1250224113464355,0.5,0.9,0.5,0.5,0.5,False,0.1
27,Write about a lighthouse keeper who guides lost souls.,high_oxytocin,0,"Write about a lighthouse keeper who guides lost souls. I also love watching people run or jump on a lighthouse, as long as they do not make the mistake of believing there is such a thing and trying desperately to convince you that such an illusion exists. The real person that the lighthouse keeper looks to after that journey doesn't have the power to save the",66,0.7878787878787878,0.9846153846153847,1.0,0.0,0.00833333333333334,0.5499999999999999,27.228899002075195,0.2368421052631579,3.8332889080047607,0.5,0.5,0.9,0.5,0.5,False,0.1
27,Write about a lighthouse keeper who guides lost souls.,high_oxytocin,1,"Write about a lighthouse keeper who guides lost souls. Or you might even call on a ghost with a great story in the future.

We hope you like this site and wish it well in your life.

This page is a work in progress, and may evolve with your information, views, and opinions.",53,0.7924528301886793,1.0,1.0,0.0,0.4,0.4375,19.435935974121094,0.2903225806451613,3.841315746307373,0.5,0.5,0.9,0.5,0.5,False,0.1
27,Write about a lighthouse keeper who guides lost souls.,high_oxytocin,2,"Write about a lighthouse keeper who guides lost souls.

An abandoned lighthouse, with a ghostly figure perched in the middle—look at that.

A woman with blonde hair, dark hair, and long and flowing braids wearing long skirts with flowers, along with black leather shoes, and white lace shoes, standing on a deserted street.",53,0.7924528301886793,1.0,1.0,0.0,-0.06944444444444443,0.27222222222222225,26.190614700317383,0.2857142857142857,4.286543846130371,0.5,0.5,0.9,0.5,0.5,False,0.1
27,Write about a lighthouse keeper who guides lost souls.,high_oxytocin,3,"Write about a lighthouse keeper who guides lost souls.

(Visited 28 times, 1 visits today)",15,1.0,1.0,1.0,0.0,0.0,0.0,27.655799865722656,0.7499999999999999,3.436979055404663,0.5,0.5,0.9,0.5,0.5,False,0.1
27,Write about a lighthouse keeper who guides lost souls.,high_oxytocin,4,"Write about a lighthouse keeper who guides lost souls.

Anonymity & The Internet. New Media.


A man called ""Minnie"" started seeing what seemed a real lighthouse keeper.


This is a great post from Mike D.


A good picture of a lighthouse keeper. There are a couple of very close to you",51,0.803921568627451,0.96,1.0,0.0,0.40727272727272734,0.48090909090909084,35.881160736083984,0.3050847457627119,4.819736480712891,0.5,0.5,0.9,0.5,0.5,False,0.1
27,Write about a lighthouse keeper who guides lost souls.,high_adrenaline,0,"Write about a lighthouse keeper who guides lost souls. The lighthouse keeper guides the lost soul who saves and returns a lost soul to life.

A lighthouse keeper who has his own story to tell about a lighthouse keeper who finds a lost soul and who tries to help him find him. This is a dark, tragic story, and if you're into",62,0.5645161290322581,0.819672131147541,0.9,0.09999999999999998,-0.1,0.6375,15.328099250793457,0.25,3.8031933307647705,0.5,0.5,0.5,0.9,0.5,False,0.1
27,Write about a lighthouse keeper who guides lost souls.,high_adrenaline,1,"Write about a lighthouse keeper who guides lost souls. It will guide you through a series of quests that include:

You will need to be near or on land or water to complete this quest. It can be a challenge, however, to travel through the lighthouse or find a location with a lighthouse keeper. You can use any method to get there",62,0.7096774193548387,0.9836065573770492,1.0,0.0,0.1,0.4,17.657426834106445,0.2535211267605634,4.002295970916748,0.5,0.5,0.5,0.9,0.5,False,0.1
27,Write about a lighthouse keeper who guides lost souls.,high_adrenaline,2,"Write about a lighthouse keeper who guides lost souls.

The most beautiful lighthouse in the world, a lighthouse in the woods. I've seen a lighthouse in the woods and you can't see it in the sky because I don't know the place. When you're in the woods and you get a good night's sleep from a good lighthouse keeper",59,0.6101694915254238,0.7758620689655172,0.8947368421052632,0.10526315789473684,0.6875,0.675,13.051162719726562,0.2465753424657534,3.862563133239746,0.5,0.5,0.5,0.9,0.5,False,0.1
27,Write about a lighthouse keeper who guides lost souls.,high_adrenaline,3,"Write about a lighthouse keeper who guides lost souls.

If you are looking to help save lives, it may be best to consider your first donation.

Donate Now

To support The Lighthouse, you can do two things.

You can help pay for the lighthouses.

You can pay for the l",50,0.76,0.9183673469387755,0.9791666666666666,0.02083333333333337,0.625,0.31666666666666665,12.331788063049316,0.3050847457627119,3.4946885108947754,0.5,0.5,0.5,0.9,0.5,False,0.1
27,Write about a lighthouse keeper who guides lost souls.,high_adrenaline,4,"Write about a lighthouse keeper who guides lost souls.

This is a story of two young girls, one of whom has disappeared after being taken to her village, with her mother in tow. As you play your cards, you'll see many stories from each of your characters in one go. Each story tells you the stories that the girl is telling",61,0.7868852459016393,1.0,1.0,0.0,0.3,0.45,20.53383445739746,0.2535211267605634,4.180497646331787,0.5,0.5,0.5,0.9,0.5,False,0.1
27,Write about a lighthouse keeper who guides lost souls.,high_serotonin,0,"Write about a lighthouse keeper who guides lost souls.

I was inspired to create a post on it because of its inspiration and thought. Since I have read your post, I also took some pictures, because they inspire me as a person.

I hope everyone has a wonderful week, and hopefully, you'll use this project to your advantage",58,0.8275862068965517,1.0,1.0,0.0,1.0,1.0,24.624919891357422,0.2647058823529412,3.7841639518737793,0.5,0.5,0.5,0.5,0.9,False,0.1
27,Write about a lighthouse keeper who guides lost souls.,high_serotonin,1,"Write about a lighthouse keeper who guides lost souls. The game is in 3DS eShop; all content is playable on mobile with support for Wii.

What does this say about Nintendo's interest in creating a third-person shooter that doesn't involve robots or bullets? It implies something entirely different: that a third-person shooter can appeal to",55,0.8545454545454545,0.9629629629629629,0.9811320754716981,0.018867924528301883,-0.2,0.5,23.785438537597656,0.2647058823529412,3.795034885406494,0.5,0.5,0.5,0.5,0.9,False,0.1
27,Write about a lighthouse keeper who guides lost souls.,high_serotonin,2,"Write about a lighthouse keeper who guides lost souls. You will be on guard to prevent any dangerous people from entering your house after 5 minutes (4:30am, 1:00pm or 10:30pm). After 1 hour, check in using phone lock before entering the house.

Bodak Town / Bologna-Otto",46,0.9565217391304348,1.0,1.0,0.0,-0.6,0.9,35.350494384765625,0.3103448275862069,4.005919456481934,0.5,0.5,0.5,0.5,0.9,False,0.1
27,Write about a lighthouse keeper who guides lost souls.,high_serotonin,3,"Write about a lighthouse keeper who guides lost souls. You can see our special story of an old lighthouse keeper, a boy who disappeared from his village, when he met a boy named Hogg.

This Story Continues…

How Can Your Child Be Safe From The Dark Side?

If your child is being bullied or molested",55,0.8181818181818182,0.9629629629629629,1.0,0.0,0.2017857142857143,0.4178571428571428,23.93868637084961,0.28125,4.182739734649658,0.5,0.5,0.5,0.5,0.9,False,0.1
27,Write about a lighthouse keeper who guides lost souls.,high_serotonin,4,"Write about a lighthouse keeper who guides lost souls.

Get a job as an astrologer that has you doing research into human behavior before they arrive.

Find ways to improve your social status, including better communicating, by taking part in an online game of ""Ya.Cadetto.""

Don't let it bother",49,0.9591836734693877,1.0,1.0,0.0,0.033333333333333326,0.2666666666666667,34.52167510986328,0.3,4.320019721984863,0.5,0.5,0.5,0.5,0.9,False,0.1
28,Tell a story from the perspective of a tree in a busy city.,baseline,0,"Tell a story from the perspective of a tree in a busy city. ""It's all about finding a new place, getting your mind right; taking your heart out of your head,"" she says.

I go back to our discussion about the relationship between our city and the land: I find a lot about the city that, when I read the New York Times",63,0.7142857142857143,0.9838709677419355,1.0,0.0,0.1316883116883117,0.34896103896103897,17.9647159576416,0.33766233766233766,4.274640083312988,0.5,0.5,0.5,0.5,0.5,False,0.1
28,Tell a story from the perspective of a tree in a busy city.,baseline,1,"Tell a story from the perspective of a tree in a busy city. Or a family in a country where there is no easy way to get rid of it, but still wants to keep your trees under control. If you plan on keeping your plants under control, you must ensure that your trees are healthy, they're not just hanging around the front door.

You",65,0.7846153846153846,0.96875,1.0,0.0,0.14583333333333334,0.43333333333333335,14.544625282287598,0.3291139240506329,4.0168561935424805,0.5,0.5,0.5,0.5,0.5,False,0.1
28,Tell a story from the perspective of a tree in a busy city.,baseline,2,"Tell a story from the perspective of a tree in a busy city.


So, for instance, if I'm in a neighborhood, I can take a few minutes to read a book in a park. I can get it to take me to the bookstore, get it to pick it up on the way home and so on. I get a bunch of texts,",63,0.6349206349206349,0.9193548387096774,0.9836065573770492,0.016393442622950838,-0.05,0.2,12.071264266967773,0.33766233766233766,3.7507617473602295,0.5,0.5,0.5,0.5,0.5,False,0.1
28,Tell a story from the perspective of a tree in a busy city.,baseline,3,"Tell a story from the perspective of a tree in a busy city. You get to the top without even realizing it, and you know how valuable and important a little light helps your character. The only thing more important for light is that you get to feel alive. You can be happy if your character's hair grows back or how much skin you put on their bodies,",68,0.7647058823529411,0.9701492537313433,0.9848484848484849,0.015151515151515138,0.2778846153846154,0.6000000000000001,23.35385513305664,0.3170731707317073,4.0239973068237305,0.5,0.5,0.5,0.5,0.5,False,0.1
28,Tell a story from the perspective of a tree in a busy city.,baseline,4,"Tell a story from the perspective of a tree in a busy city.

A tree in a busy city.

The world is waiting for you.

The road is clear and the mountains are filled with trees, a glimpse of the world ahead.

A glimpse of the world ahead.

A glimpse of the world ahead.


A",55,0.4727272727272727,0.6666666666666666,0.7169811320754716,0.28301886792452835,0.175,0.4708333333333333,7.245604038238525,0.3823529411764706,3.4578561782836914,0.5,0.5,0.5,0.5,0.5,False,0.1
28,Tell a story from the perspective of a tree in a busy city.,high_dopamine,0,"Tell a story from the perspective of a tree in a busy city.

When you grow too strong you've always hit those bad boys in between you. And with that said, the ""bad guys"" that live in that area and who I have personally seen, aren't just bad, they're dangerous… you should understand that. That all people get what they",60,0.8333333333333334,1.0,1.0,0.0,-0.20432900432900425,0.5476190476190476,31.105445861816406,0.34210526315789475,4.07191276550293,0.9,0.5,0.5,0.5,0.5,False,0.1
28,Tell a story from the perspective of a tree in a busy city.,high_dopamine,1,"Tell a story from the perspective of a tree in a busy city. When you're out there in your field, this can be an instant source of inspiration. Be prepared to be in your own space and learn to talk about it in public forums. You won't need to be here before and you can spend more time with family and friends.

How to Talk",65,0.7230769230769231,0.953125,1.0,0.0,0.24,0.5066666666666666,16.926889419555664,0.325,3.9356954097747803,0.9,0.5,0.5,0.5,0.5,False,0.1
28,Tell a story from the perspective of a tree in a busy city.,high_dopamine,2,"Tell a story from the perspective of a tree in a busy city. But it is still something to get into and a good thing to be able to see the way things are now. When there is more light, there's more life, too.

[I do not believe all the trees grow their leaves. I also think they should be able to take on",64,0.8125,0.9682539682539683,0.9838709677419355,0.016129032258064502,0.45714285714285713,0.55,20.888153076171875,0.33333333333333337,4.124794960021973,0.9,0.5,0.5,0.5,0.5,False,0.1
28,Tell a story from the perspective of a tree in a busy city.,high_dopamine,3,"Tell a story from the perspective of a tree in a busy city.

Some city employees can be quite charming, while others are generally shy and shy about talking about their personal lives. The lack of social engagement will ultimately force their managers into taking this as a cue to keep it away from other employees at work. The more workers in a given location have the opportunity",68,0.7941176470588235,0.9850746268656716,1.0,0.0,0.02314814814814814,0.5046296296296295,21.83602523803711,0.32098765432098764,4.209890842437744,0.9,0.5,0.5,0.5,0.5,False,0.1
28,Tell a story from the perspective of a tree in a busy city.,high_dopamine,4,"Tell a story from the perspective of a tree in a busy city. If you need me, you can tell me via the social network of Facebook, Twitter, Google+, Twitter and my personal twitter account (@wokfellow)",36,0.8055555555555556,1.0,1.0,0.0,0.044444444444444446,0.2222222222222222,23.90567398071289,0.5306122448979591,4.200133800506592,0.9,0.5,0.5,0.5,0.5,False,0.1
28,Tell a story from the perspective of a tree in a busy city.,high_cortisol,0,"Tell a story from the perspective of a tree in a busy city. When it rains I can see the water being poured in from the tree branch to form the rain clouds over it. My sister lives right along the creek and can see it from every direction in all directions.

You must have been wondering:

Do you know where I am?

",63,0.746031746031746,0.967741935483871,1.0,0.0,0.19285714285714284,0.4178571428571428,21.751787185668945,0.34210526315789475,4.002187252044678,0.5,0.9,0.5,0.5,0.5,False,0.1
28,Tell a story from the perspective of a tree in a busy city.,high_cortisol,1,"Tell a story from the perspective of a tree in a busy city.

1. An old man.
 ""How'd I get here?""


""Oh, my god. How'd you get here today?""

.
'Cause I'm not dead. 'Cause I need a haircut.",39,0.8461538461538461,1.0,1.0,0.0,0.10000000000000002,0.3,17.971588134765625,0.48148148148148145,3.594682455062866,0.5,0.9,0.5,0.5,0.5,False,0.1
28,Tell a story from the perspective of a tree in a busy city.,high_cortisol,2,"Tell a story from the perspective of a tree in a busy city. Maybe you would like to use the tree's leaves and branches as leverage. Maybe even do a little research!

But here is the trick. Try to imagine a tree for you and tell it that the leaves are only a decorative decoration in your mind.

For a simple example of how",64,0.703125,0.9841269841269841,1.0,0.0,-0.03359375,0.5392857142857143,17.790273666381836,0.33333333333333337,4.129359245300293,0.5,0.9,0.5,0.5,0.5,False,0.1
28,Tell a story from the perspective of a tree in a busy city.,high_cortisol,3,"Tell a story from the perspective of a tree in a busy city. Let's take a look.

How many people live in areas that have multiple or multi-storey apartment towers? If it is a building with 30 units and 3200 sq. ft. it would add 5.7 square miles of residential capacity. It is a place that has over 7",59,0.8135593220338984,0.9655172413793104,0.9824561403508771,0.01754385964912286,0.18409090909090908,0.325,17.761821746826172,0.3466666666666667,3.806166887283325,0.5,0.9,0.5,0.5,0.5,False,0.1
28,Tell a story from the perspective of a tree in a busy city.,high_cortisol,4,"Tell a story from the perspective of a tree in a busy city. Don't you always tell yourself, ""I just saw a tree do it""?

It happens all the time, and it's hard to believe that a human will ever do it. And yet people do.

So I think we're going to see more trees planted in every city and",60,0.8,0.9830508474576272,1.0,0.0,0.07708333333333334,0.3604166666666666,13.118146896362305,0.34210526315789475,3.7532365322113037,0.5,0.9,0.5,0.5,0.5,False,0.1
28,Tell a story from the perspective of a tree in a busy city.,high_oxytocin,0,"Tell a story from the perspective of a tree in a busy city. Let's say the city isn't good at it, so you are able to call in an airstrike. It then works to protect yourself and your tree until you make some contact and the area's hit by a mortar. Once all the other pieces get in range, we're getting up at 12:",64,0.796875,1.0,1.0,0.0,0.29374999999999996,0.47500000000000003,29.15103530883789,0.32098765432098764,4.066038608551025,0.5,0.5,0.9,0.5,0.5,False,0.1
28,Tell a story from the perspective of a tree in a busy city.,high_oxytocin,1,"Tell a story from the perspective of a tree in a busy city. Let's say a young person in rural Uganda says ""no, there aren't enough people in there for a lot of work."" Do you feel at home here for such people? No? This is the place that says: ""Maybe. Maybe.""

This is a city you think of only",60,0.75,0.9830508474576272,1.0,0.0,0.03333333333333333,0.45,22.27659034729004,0.3466666666666667,3.8763716220855713,0.5,0.5,0.9,0.5,0.5,False,0.1
28,Tell a story from the perspective of a tree in a busy city.,high_oxytocin,2,"Tell a story from the perspective of a tree in a busy city. This can also help you get ideas when looking to move forward.

Make the trip

The trip starts by telling the story behind all of the trees, some of which are in some locations that you wouldn't necessarily visit without planning ahead.

From the ground up make sure that you",63,0.7142857142857143,0.9516129032258065,1.0,0.0,0.04999999999999999,0.7222222222222222,18.57721519470215,0.33766233766233766,3.8029274940490723,0.5,0.5,0.9,0.5,0.5,False,0.1
28,Tell a story from the perspective of a tree in a busy city.,high_oxytocin,3,"Tell a story from the perspective of a tree in a busy city. But these trees have an even more important purpose — to prevent disease.

To understand why certain trees have fewer symptoms of disease than others, the researchers measured the number of plants in various habitats in the trees' habitats by measuring which symptoms they cause. Their findings are published in PLOS ONE.",65,0.7692307692307693,0.984375,1.0,0.0,0.24285714285714283,0.5742857142857143,15.439477920532227,0.33766233766233766,3.9279661178588867,0.5,0.5,0.9,0.5,0.5,False,0.1
28,Tell a story from the perspective of a tree in a busy city.,high_oxytocin,4,"Tell a story from the perspective of a tree in a busy city. It's an idea and one we've been trying to develop since 2011.

Dennis: The idea that this is the first thing to fall from the sky on the city. What you would call, the idea of building something into this massive tower where the water will go, what your building",63,0.7301587301587301,0.967741935483871,1.0,0.0,0.11666666666666665,0.5444444444444444,22.422794342041016,0.33333333333333337,4.296760082244873,0.5,0.5,0.9,0.5,0.5,False,0.1
28,Tell a story from the perspective of a tree in a busy city.,high_adrenaline,0,"Tell a story from the perspective of a tree in a busy city. You might be in a different situation with your friends or neighbors than you do in your home town. The city in which you live will not be where your friends and your neighbors are today, but the city of your future, your future.

If you're looking for a tree to grow in",66,0.6515151515151515,0.9384615384615385,1.0,0.0,0.04727272727272727,0.32999999999999996,11.788640975952148,0.325,3.7837953567504883,0.5,0.5,0.5,0.9,0.5,False,0.1
28,Tell a story from the perspective of a tree in a busy city.,high_adrenaline,1,"Tell a story from the perspective of a tree in a busy city. If your project is a tree in a busy city or a forest, you can get a real sense of the tree's role.

When a tree starts to become a real tree, a lot of trees are going to start to grow. If I build a tree in a busy city and the",66,0.5909090909090909,0.8307692307692308,0.890625,0.109375,0.14,0.30000000000000004,11.519376754760742,0.325,4.109264373779297,0.5,0.5,0.5,0.9,0.5,False,0.1
